"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 15.6994382022472 10.4269662921348 9.76685393258427 12.4775280898876 28.2303370786517 32.3539325842697 18.5814606741573 12.8820224719101 5.06460674157303 4.01123595505618 7.05898876404494 20.9297752808989 97.9634831460674 80.6376404494382 14.7415730337079 5.5252808988764 5.14606741573034 6.43820224719101 9.49157303370787 21.4606741573034 90.5533707865169 67.5365168539326 7.5814606741573 2.88483146067416 16.0168539325843 16.5702247191011 11.5252808988764 9.77808988764045 21.7050561797753 18.8398876404494 7.60393258426966 6.5 19.0168539325843 17.5589887640449 18.0196629213483 14.4831460674157 25.8426966292135 26.0393258426966 21.4943820224719 15.7191011235955 9.56741573033708 11.5786516853933 15.0842696629213 21.123595505618 91.688202247191 95.2612359550562 28.1910112359551 11.0393258426966 4.5814606741573 4.96910112359551 5.73033707865169 14.7134831460674 119.325842696629 116.426966292135 15.6825842696629 4.32584269662921 14.9943820224719 14.0814606741573 8.21629213483146 8.94943820224719 36.9803370786517 38.9016853932584 12.0898876404494 8.58426966292135 19.811797752809 18.7387640449438 21.2134831460674 16.7584269662921 18.3258426966292 22.247191011236 22.2977528089888 16.7331460674157 14.2584269662921 15.6460674157303 25.1966292134831 25.7134831460674 58.9073033707865 64.1151685393258 31.4044943820225 18.0674157303371 4.67696629213483 5.00842696629214 7.82584269662921 16.1151685393258 111.401685393258 121.963483146067 22.3792134831461 5.42415730337079 9.98314606741573 9.04494382022472 6.86797752808989 7.95786516853933 60.9297752808989 77.3314606741573 15.876404494382 8.07865168539326 17.4719101123596 18.7893258426966 18.6938202247191 12.0533707865169 13.1488764044944 15.8061797752809 15.9157303370787 13.8820224719101 13.8679775280899 16.5308988764045 21.0112359550562 18.9297752808989 29.8792134831461 31.373595505618 19.0983146067416 14.9269662921348 6.99438202247191 8.80898876404494 11.3539325842697 18.3848314606742 82.9691011235955 86.3426966292135 16.7191011235955 5.46348314606742 6.30337078651685 4.53651685393258 4.06179775280899 9.92134831460674 69.4325842696629 80.2977528089888 17.8174157303371 6.16573033707865
"2" 7.98484848484848 17.8636363636364 85.1212121212121 55.5151515151515 6.34090909090909 5.28030303030303 14.0075757575758 14.1856060606061 4.97727272727273 12.4507575757576 104.643939393939 88.9431818181818 10.9545454545455 5.61742424242424 15.3484848484848 13.7159090909091 10.0833333333333 12.7234848484848 84.2765151515152 74.905303030303 10.9431818181818 5.08712121212121 28.8863636363636 32.6969696969697 17.3068181818182 15.2424242424242 46.1515151515151 32.4242424242424 5.97727272727273 5.97348484848485 38.6969696969697 45.3901515151515 6.84469696969697 10.469696969697 74.3901515151515 56.094696969697 7.14772727272727 10.8030303030303 49.3863636363636 38.0984848484849 18.0909090909091 10.0037878787879 57.6818181818182 44.4015151515151 6.23863636363636 10.2386363636364 86.5909090909091 97.5189393939394 18.3257575757576 9.91287878787879 27.5757575757576 19.8333333333333 5.9469696969697 14.8068181818182 101.094696969697 101.522727272727 14.5416666666667 8.75 16.1818181818182 13.0568181818182 7.85606060606061 16.0530303030303 79.0568181818182 67.3181818181818 16.0833333333333 8.56439393939394 14.9507575757576 12.5757575757576 6.85984848484848 13.4848484848485 74.6325757575758 71.6363636363636 30.1931818181818 21 24.0530303030303 17.4848484848485 9.54166666666667 13.4128787878788 69.0606060606061 80.9280303030303 21.6022727272727 28.1022727272727 41.1628787878788 26.0568181818182 13.9962121212121 13.4356060606061 43.9924242424242 45.7765151515151 13.4280303030303 17.2765151515152 35.3409090909091 25.6287878787879 11.969696969697 11.0984848484848 23.2121212121212 23.0530303030303 14.2424242424242 12.7575757575758 18.3636363636364 12.8863636363636 7.02272727272727 8.72727272727273 28.4015151515152 29.2121212121212 13.2310606060606 16.0037878787879 22.5189393939394 19.344696969697 10.9621212121212 13.2272727272727 31.1098484848485 24.3901515151515 11.7386363636364 16.2689393939394 26.3901515151515 20.7878787878788 12.0833333333333 12.094696969697 24.8522727272727 19.6742424242424 10.0227272727273 11.0340909090909 23.9204545454545 20.8030303030303 11.280303030303 8.68560606060606 16.0113636363636 14.2878787878788
"3" 11.0560224089636 11.1036414565826 16.2633053221289 17.3193277310924 16.0812324929972 10.0224089635854 11.5798319327731 9.74789915966386 18.2352941176471 12.3221288515406 16.1064425770308 15.6638655462185 12.3613445378151 9.27170868347339 23.9467787114846 33.672268907563 20.7142857142857 11.5490196078431 13.2885154061625 8.82072829131653 4.51820728291317 6.75070028011204 55.5546218487395 75.781512605042 24.1484593837535 9.7843137254902 7.0812324929972 3.38935574229692 3.67226890756303 10.6022408963585 65.2857142857143 71.6778711484594 21.3977591036415 16.3921568627451 14.8823529411765 13.9495798319328 16.8375350140056 14.1260504201681 16.1736694677871 17.733893557423 84.2044817927171 23.2633053221289 6.91596638655462 4.88795518207283 5.08403361344538 7.18207282913165 52.7226890756302 111.78431372549 38.3977591036415 10.3193277310924 3.86554621848739 3.01680672268908 2.90756302521008 9.82072829131653 109.067226890756 123.87675070028 18.2633053221289 6.6750700280112 5.82352941176471 6.46498599439776 8.35574229691877 17.6022408963585 84.0196078431373 85.4621848739496 28.2941176470588 18.8571428571429 12.9887955182073 10.5966386554622 19.078431372549 18.2521008403361 13.7450980392157 15.2605042016807 120.450980392157 90.5406162464986 10.5546218487395 3.0672268907563 4.04761904761905 6.00280112044818 10.6750700280112 47.436974789916 100.843137254902 81.0084033613445 19.5714285714286 8.64705882352941 6.40616246498599 7.73669467787115 28.0644257703081 47.1204481792717 20.7535014005602 20.5994397759104 19.6610644257703 17.952380952381 17.5350140056022 12.703081232493 21.5126050420168 22.0364145658263 20.1176470588235 13.4873949579832 8.10364145658263 8.57983193277311 17.8235294117647 18.2380952380952 14.436974789916 13.9075630252101 89.109243697479 55.8823529411765 7.30532212885154 4.20728291316527 8.64425770308123 10.1120448179272 11.5406162464986 28.4565826330532 95.1848739495798 76.6946778711485 17.8095238095238 6.64705882352941 5.2436974789916 4.12044817927171 5.6890756302521 21.3165266106443 23.0196078431373 26.6498599439776 23.9327731092437 20.6078431372549 16.9271708683473 8.70588235294118 6.80392156862745 10.3109243697479
"4" 4.63013698630137 4.81849315068493 6.72945205479452 6.6986301369863 24.2465753424658 90.2808219178082 57.1438356164384 9.29794520547945 7.89041095890411 14.1712328767123 10.8013698630137 5.95890410958904 20.0239726027397 87.8287671232877 48.9931506849315 7.97945205479452 12.1849315068493 25.6541095890411 19.1678082191781 8.22260273972603 14.6541095890411 39.6917808219178 21.6917808219178 7.67465753424658 14.7568493150685 26.0787671232877 20.8150684931507 7.43493150684932 10.3116438356164 16.4109589041096 12.1712328767123 9.06164383561644 10.6130136986301 13.7123287671233 12.0376712328767 6.44520547945205 18.6506849315068 82.4691780821918 65.472602739726 17.1849315068493 6.3013698630137 6.38356164383562 6.41095890410959 5.17465753424658 26.2705479452055 125.914383561644 101.376712328767 17.2602739726027 5.98972602739726 8.69178082191781 7.83219178082192 7.05821917808219 53.8458904109589 126.606164383562 56 7.52739726027397 17.4623287671233 23.736301369863 15.0547945205479 6.90753424657534 19.8219178082192 42.4520547945205 17.3835616438356 10.1404109589041 22.2397260273973 33.3184931506849 24.4486301369863 12.1883561643836 15.1164383561644 25.7842465753425 21.5958904109589 13.2739726027397 19.8287671232877 22.1095890410959 24.2568493150685 18.8664383561644 41.0445205479452 64.5890410958904 40.0753424657534 18.4212328767123 5.6027397260274 5.6541095890411 7.42465753424658 16.5068493150685 91.5171232876712 125.33904109589 28.1027397260274 5.63356164383562 10.1095890410959 11.2054794520548 6.64041095890411 7.14383561643836 42.8561643835616 92.7568493150685 25.277397260274 7.57191780821918 21.208904109589 31.4520547945205 20.2945205479452 8.88698630136986 11.2705479452055 15.4006849315068 13.5616438356164 11.0068493150685 19.4897260273973 29.3458904109589 23.3458904109589 13.3595890410959 20.8767123287671 27.6267123287671 16.3801369863014 12.5650684931507 8.61643835616438 12.458904109589 14.25 17.0684931506849 55.2534246575342 73.2191780821918 20.4006849315068 6.63356164383562 5.44520547945205 4.94520547945205 5.98972602739726 10.3424657534247 48.7739726027397 84.3732876712329 26.9212328767123 7.06849315068493
"5" 70.3171521035599 15.4271844660194 12.8478964401294 14.8899676375405 11.4433656957929 6.16181229773463 10.747572815534 66.368932038835 65.1747572815534 12.126213592233 10.453074433657 28.6051779935275 28.3333333333333 10.8478964401294 18.7928802588997 75.5533980582524 14.9223300970874 11.6860841423948 22.8996763754045 60.2200647249191 52.5307443365696 16.705501618123 15.7928802588997 22.2588996763754 15.9902912621359 16.6472491909385 22.9223300970874 34.663430420712 28.8834951456311 13.7443365695793 11.8058252427184 12.7928802588997 96.9320388349515 14.0226537216828 7.37216828478964 14.3624595469256 12.2233009708738 5.66990291262136 13.2847896440129 95.0291262135922 52.3980582524272 13.2459546925566 28.7831715210356 92.8414239482201 67.3139158576052 10.2556634304207 10.4660194174757 53.7087378640777 19.6116504854369 29.6796116504854 55.8025889967638 87.3139158576052 53.0226537216829 13.4045307443366 10.5113268608414 13.9611650485437 24.0582524271845 22.4886731391586 29.5954692556634 40.6893203883495 26.084142394822 15.1132686084142 12.3009708737864 17.5987055016181 78.4919093851133 21.5598705501618 12.9708737864078 28.9385113268608 22.0226537216828 6.73462783171521 13.5987055016181 69.4142394822006 21.7346278317152 12.0906148867314 23.0355987055016 93.7734627831715 95.5501618122977 23.0614886731392 9.26537216828479 17.462783171521 28.8964401294498 31.1456310679612 36.9223300970874 52.0906148867314 46.57928802589 20.4336569579288 18.9190938511327 24.1941747572816 27.9320388349515 23.3398058252427 25.2588996763754 29.6893203883495 19.5566343042071 11.9190938511327 13.8640776699029 23.8058252427184 39.3074433656958 19.0388349514563 19.0129449838188 39.1197411003236 28.1132686084142 7.97411003236246 8.87702265372168 27.9449838187702 13.2233009708738 10.4563106796117 17.9288025889968 64.0614886731392 67.3462783171521 20.2038834951456 10.4919093851133 12.2653721682848 24.3592233009709 14.6893203883495 15.7346278317152 29.378640776699 33.4271844660194 18.8511326860841 19.1100323624595 25.4401294498382 22.495145631068 16.9320388349515 14.7734627831715 19.3042071197411 18.4466019417476 10.504854368932 14.5760517799353 22.1326860841424
"6" 24.0578512396694 30.2438016528926 21.4462809917355 18.8223140495868 21.301652892562 16.8057851239669 15.2231404958678 15.4173553719008 29.8471074380165 28.4545454545455 18.4297520661157 17.6157024793388 22.8223140495868 23.4380165289256 23.599173553719 23.4586776859504 10.5165289256198 10.396694214876 17.9628099173554 40.8512396694215 59.3595041322314 31.9504132231405 17.7107438016529 11.5826446280992 9.81404958677686 12.6115702479339 22.2892561983471 39.1239669421488 43.9090909090909 18.6363636363636 8.80578512396694 7.64462809917355 20.5454545454545 46.1652892561983 39.099173553719 37.0537190082645 39.202479338843 33.1074380165289 14.1652892561983 9.18181818181818 49.2933884297521 90.0826446280992 58.5950413223141 35.6652892561983 28.6239669421488 17.095041322314 12.0082644628099 15.4090909090909 9.96280991735537 20.1776859504132 46.6363636363636 100.111570247934 87.1404958677686 23.103305785124 8.2396694214876 7.16528925619835 15.7396694214876 20.3471074380165 36.4132231404959 61.7561983471074 42.7851239669422 12.2396694214876 6.37190082644628 10.8223140495868 9.16528925619835 18.8760330578512 19.5289256198347 29.3099173553719 68.1239669421488 81.3264462809917 29.6446280991736 7.99586776859504 21.3677685950413 72.9917355371901 76.6776859504132 49.1404958677686 44.9504132231405 47.5330578512397 18.0826446280992 6.97107438016529 12.9793388429752 27.2644628099174 69.8388429752066 96.8512396694215 55.2438016528926 18.202479338843 10.4462809917355 10.1363636363636 24.2561983471074 19.5909090909091 24.7314049586777 32.9917355371901 22.0785123966942 14.4256198347107 14.4834710743802 20.603305785124 9.41735537190083 15.4380165289256 15.8884297520661 19.0826446280992 58.495867768595 73.995867768595 24.1074380165289 8.4297520661157 9.63636363636364 9.28512396694215 12.5743801652893 21.7768595041322 65.8553719008264 81.8429752066116 31.3884297520661 9.80165289256198 17.7396694214876 12.1818181818182 13.5330578512397 18.4834710743802 36.2603305785124 45.004132231405 30.2231404958678 19.6115702479339 18.9173553719008 12.0785123966942 11.0371900826446 12.8429752066116 16.7396694214876 20.7396694214876 25.4834710743802 21.1528925619835
"7" 12.7192429022082 12.2239747634069 20.4637223974763 15.3659305993691 20.9400630914826 13.7129337539432 12.7003154574132 9.07570977917981 69.2649842271293 33.8675078864353 21.6340694006309 11.1640378548896 11.4006309148265 8.76971608832808 12.7255520504732 18.397476340694 109.03785488959 33.6940063091483 6.96214511041009 6.5615141955836 32.1356466876972 14.006309148265 10.2807570977918 32.6624605678233 17.6214511041009 6.67192429022082 7.16719242902208 22.186119873817 94.0157728706625 27.6656151419558 8.18611987381703 7.06309148264984 9.1608832807571 7.99369085173502 16.3533123028391 12.01261829653 20.6719242902208 32.1293375394322 60.5268138801262 17.9274447949527 72.6656151419558 29.6782334384858 19.2365930599369 9.76656151419558 11.205047318612 23.5047318611987 66.5078864353312 43.6845425867508 122.675078864353 40.2429022082019 6.29968454258675 8.62460567823344 39.0220820189274 13.7066246056782 14.9621451104101 57.9589905362776 18.5520504731861 5.82649842271293 5.22082018927445 28.4826498422713 114.056782334385 40.3501577287066 8.82649842271293 7.56466876971609 9.26182965299684 5.94637223974763 11.192429022082 4.8801261829653 8.68769716088328 37.4227129337539 98.9211356466877 34.2523659305994 22.1072555205047 6.98422712933754 11.4290220820189 5.47318611987382 6.46687697160883 36.8107255520505 116.287066246057 67.6246056782334 75.4479495268139 16.9432176656151 10.8296529968454 14.7350157728707 35.1892744479495 18.9116719242902 48.8517350157729 80.3943217665615 12.3312302839117 4.95268138801262 6.97791798107256 26.4416403785489 94.0820189274448 45.0252365930599 19.2649842271293 8.31545741324921 14.7981072555205 14.0536277602524 24.9463722397476 10.6813880126183 8.11671924290221 12.6782334384858 31.7350157728707 17.2555205047319 17.2681388012618 18.3091482649842 28.4321766561514 15.4353312302839 12.9179810725552 14.9842271293375 32.6277602523659 20.981072555205 29.8485804416404 20.583596214511 20.4006309148265 21.2839116719243 33.2334384858044 14.8611987381703 15.7444794952681 16.801261829653 10.1072555205047 6.36908517350158 10.4700315457413 21.7476340694006 61.2460567823344 22.9747634069401 11.8990536277603 7.04416403785489
"8" 7.59859154929577 4.60093896713615 5.23474178403756 11.2159624413146 32.962441314554 55.5469483568075 35.7910798122066 15.4366197183099 2.43427230046948 2.81455399061033 4.81924882629108 14.9107981220657 80.1666666666667 105.244131455399 29.1408450704225 5.7112676056338 9.69953051643192 12.9765258215962 12.7417840375587 15.7981220657277 61.8591549295775 64.387323943662 11.8802816901408 5.94835680751174 16.9342723004695 19.0798122065728 15.9976525821596 9.69014084507042 13.2464788732394 12.68779342723 10.0140845070423 9.84976525821596 12.7159624413146 13.7793427230047 26.4272300469484 24.1220657276995 26.1643192488263 29.9389671361502 18.9154929577465 13.0469483568075 5.35211267605634 7.43896713615023 26.3004694835681 39.706572769953 92.3826291079812 105.683098591549 24.4953051643192 5.70422535211268 5.17840375586854 6.85211267605634 10.6173708920188 36.2112676056338 110.154929577465 105.727699530516 14.4201877934272 4.30516431924883 17.4483568075117 17.962441314554 16.1830985915493 14.2394366197183 23.2676056338028 20.2699530516432 15.4507042253521 13.8028169014085 7.46478873239437 18.6713615023474 78.3262910798122 72.1784037558685 20.9577464788732 8.63615023474178 5.46713615023474 4.97887323943662 3.26760563380282 10.4718309859155 96.9671361502347 120.06103286385 45.368544600939 15.4647887323944 4.95539906103286 2.28638497652582 6.30516431924883 9.42018779342723 49.1032863849765 105.253521126761 85.0093896713615 29.0798122065728 8.85211267605634 5.17605633802817 14.9788732394366 14.849765258216 18.5680751173709 20.4131455399061 23.9741784037559 17.3755868544601 14.6995305164319 13.1197183098592 4.30516431924883 12.2746478873239 57.924882629108 65.5046948356808 24.9953051643192 10.5868544600939 7.50234741784038 3.71361502347418 4.5962441314554 8.69014084507042 49.4483568075117 75.7253521126761 32.6784037558685 16.8943661971831 12.387323943662 6.43192488262911 10.2300469483568 11.6009389671362 28.5 38.3779342723005 25.8403755868545 15.5845070422535 16.2253521126761 11.943661971831 13.5258215962441 12.4647887323944 17.2441314553991 14.1572769953052 14.2323943661972 11.0446009389671 13.2417840375587 11.4037558685446
"9" 7.1527446300716 7.83770883054893 15 9.75894988066826 10.3579952267303 27.0047732696897 69.9069212410501 23.1837708830549 6.76610978520286 7.60381861575179 18.8997613365155 13.2267303102625 10.6276849642005 38.4391408114559 97.3198090692124 30.7112171837709 6.88305489260143 8.66825775656325 29.9140811455847 19.1599045346062 10.2100238663484 37.3389021479714 93.9904534606205 31.6587112171838 6.618138424821 9.6109785202864 29.9021479713604 17.727923627685 10.8878281622912 31.3556085918854 66.5059665871122 20.5536992840095 10.8090692124105 20.5584725536993 37.5775656324582 20.0596658711217 11.8973747016706 20.3961813842482 44.6849642004773 21.1622911694511 5.97136038186158 12.7780429594272 71.2863961813842 83.582338902148 37.3842482100239 36.2673031026253 48.4105011933174 15.1861575178998 4.13126491646778 23.1026252983294 114.047732696897 85.2673031026253 17.3365155131265 26.4272076372315 50.2219570405728 12.7684964200477 8.99284009546539 30.527446300716 98.2482100238663 42.8377088305489 9.32696897374702 16.0214797136038 38.7828162291169 15.1694510739857 11.6157517899761 15.6634844868735 26.1121718377088 16.9665871121718 13.2243436754177 24.6801909307876 43.7374701670644 21.8138424821002 6.57040572792363 9.381861575179 24.3174224343675 36.1145584725537 40.8758949880668 84.6515513126492 78.5560859188544 15.8878281622912 4.81622911694511 9.68019093078759 35.236276849642 23.4486873508353 17.5489260143198 83.2649164677804 117.6276849642 27.0310262529833 9.01909307875895 12.1050119331742 27.8424821002387 10.5393794749403 8.57040572792363 43.6014319809069 103.644391408115 36.618138424821 10.1766109785203 15.0715990453461 23.272076372315 11.9880668257757 9.40334128878282 14.4582338902148 26.1622911694511 14.4272076372315 9.47971360381861 17.2291169451074 29.5417661097852 17.4988066825776 14.2744630071599 25.3126491646778 34.3007159904535 13.673031026253 7.57756563245823 15.0668257756563 28.5226730310263 19.6396181384248 13.7374701670644 31.255369928401 51.3484486873508 13.9403341288783 6.69928400954654 9.10978520286396 20.6324582338902 16.2458233890215 12.2935560859189 25.3054892601432 48.3794749403341 15.5393794749403
"10" 11.6205882352941 13.0558823529412 13.2117647058824 11.4117647058824 12.1529411764706 10.6294117647059 12.3470588235294 10.2970588235294 19.1705882352941 17.9647058823529 14.1264705882353 9.92647058823529 11.0323529411765 11.4470588235294 22.4735294117647 18.7117647058824 17.55 18.55 17.0176470588235 8.67352941176471 7.99411764705882 13.9764705882353 36.1058823529412 19.7147058823529 13.2 16.0705882352941 16.0617647058824 6.84411764705882 6.18823529411765 12.3794117647059 26.6147058823529 14.7647058823529 22.5058823529412 17.5882352941176 13.7117647058824 11.7029411764706 14.1470588235294 16.3823529411765 19.1411764705882 17.6058823529412 79.5911764705882 30.0823529411765 6.21764705882353 4.31176470588235 5.72941176470588 13.2117647058824 76.7970588235294 95.2382352941176 22.4705882352941 13.9147058823529 4.81176470588235 2.66176470588235 5.71470588235294 60.8676470588235 127.079411764706 67.1529411764706 9.42941176470588 7.38529411764706 6.64705882352941 3.02647058823529 7.45588235294118 65.5117647058824 105.132352941176 27.7176470588235 22.7441176470588 20.9441176470588 12.0294117647059 11.8411764705882 16.4117647058824 19.9852941176471 16.6970588235294 15.0470588235294 106.55 116.3 18.2411764705882 4.29411764705882 5.02941176470588 7.82352941176471 17.3647058823529 39.1794117647059 56.6176470588235 118.723529411765 51.6705882352941 6.78823529411765 7.02647058823529 37.0352941176471 68.9176470588235 26.7235294117647 9.86470588235294 35.4823529411765 34.6205882352941 13.8441176470588 18.3941176470588 65.55 74.7058823529412 13.8294117647059 12.3617647058824 14.8323529411765 10.5823529411765 9.35588235294118 14.7176470588235 18.2117647058824 15.5647058823529 9.21176470588235 38.4382352941176 61.9352941176471 17.8794117647059 6.44411764705882 9.00882352941177 14.7647058823529 16.3852941176471 13.6911764705882 35.7029411764706 112.214705882353 59.0823529411765 8.48823529411765 4.07058823529412 6.66764705882353 6.69705882352941 8.07647058823529 15.3735294117647 74.4794117647059 68.6823529411765 19.8147058823529 8.14411764705882 8.57941176470588 5.83529411764706 5
